date	COM2.001: TC 110	COM2.001: TC 110	COM2.005: MPT 100	COM2.002: PPT 100
(YYYY-MM-DD hh:mm:ss)	P309: ActualSpd (Hz)	P316: DrvPower (W)	P740: Pressure (mbar)	P740: Pressure (mbar)
2021-06-14, 13:22:24	0 Hz	0 W	1E3 mbar	2,8E2 mbar
2021-06-14, 13:22:26	0 Hz	0 W	1E3 mbar	2,8E2 mbar
2021-06-14, 13:22:28	0 Hz	0 W	1E3 mbar	2,8E2 mbar
2021-06-14, 13:22:30	0 Hz	0 W	1E3 mbar	2,8E2 mbar
2021-06-14, 13:22:32	0 Hz	0 W	1E3 mbar	2,8E2 mbar
2021-06-14, 13:22:34	0 Hz	0 W	1E3 mbar	2,8E2 mbar
2021-06-14, 13:22:36	0 Hz	0 W	1E3 mbar	2,8E2 mbar
2021-06-14, 13:22:38	0 Hz	0 W	1E3 mbar	2,8E2 mbar
2021-06-14, 13:22:40	0 Hz	0 W	1E3 mbar	2,8E2 mbar
2021-06-14, 13:22:42	0 Hz	0 W	1E3 mbar	2,8E2 mbar
2021-06-14, 13:22:44	0 Hz	0 W	1E3 mbar	2,8E2 mbar
2021-06-14, 13:22:46	0 Hz	0 W	1E3 mbar	2,8E2 mbar
2021-06-14, 13:22:48	0 Hz	0 W	1E3 mbar	2,8E2 mbar
2021-06-14, 13:22:50	0 Hz	0 W	1E3 mbar	2,8E2 mbar
2021-06-14, 13:22:52	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:22:54	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:22:56	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:22:58	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:23:00	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:23:02	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:23:04	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:23:06	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:23:08	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:23:10	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:23:12	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:23:14	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:23:16	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:23:18	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:23:20	0 Hz	0 W	1E3 mbar	2,5E2 mbar
2021-06-14, 13:23:22	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:23:24	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:23:26	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:23:28	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:23:30	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:23:32	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:23:34	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:23:36	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:23:38	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:23:40	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:23:42	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:23:44	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:23:46	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:23:48	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:23:50	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:23:52	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:23:54	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:23:56	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:23:58	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:24:00	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:24:02	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:24:04	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:24:06	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:24:08	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:24:10	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:24:12	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:24:14	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:24:16	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:24:18	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:24:20	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:24:22	0 Hz	0 W	1E3 mbar	1,7E2 mbar
2021-06-14, 13:24:24	0 Hz	0 W	7E2 mbar	1,6E2 mbar
2021-06-14, 13:24:26	0 Hz	0 W	7E2 mbar	1,6E2 mbar
2021-06-14, 13:24:28	0 Hz	0 W	7E2 mbar	1,6E2 mbar
2021-06-14, 13:24:30	0 Hz	0 W	7E2 mbar	1,6E2 mbar
2021-06-14, 13:24:32	0 Hz	0 W	7E2 mbar	1,6E2 mbar
2021-06-14, 13:24:34	0 Hz	0 W	7E2 mbar	1,6E2 mbar
2021-06-14, 13:24:36	0 Hz	0 W	1E3 mbar	1,6E2 mbar
2021-06-14, 13:24:38	0 Hz	0 W	7E2 mbar	1,6E2 mbar
2021-06-14, 13:24:40	0 Hz	0 W	7E2 mbar	1,6E2 mbar
2021-06-14, 13:24:42	0 Hz	0 W	7E2 mbar	1,6E2 mbar
2021-06-14, 13:24:44	0 Hz	0 W	7E2 mbar	1,6E2 mbar
2021-06-14, 13:24:46	0 Hz	0 W	7E2 mbar	1,6E2 mbar
2021-06-14, 13:24:48	0 Hz	0 W	7E2 mbar	1,6E2 mbar
2021-06-14, 13:24:50	0 Hz	0 W	7E2 mbar	1,6E2 mbar
2021-06-14, 13:24:52	0 Hz	0 W	7E2 mbar	1,6E2 mbar
2021-06-14, 13:24:54	0 Hz	0 W	7E2 mbar	1,6E2 mbar
2021-06-14, 13:24:56	0 Hz	0 W	7E2 mbar	1,6E2 mbar
2021-06-14, 13:24:58	0 Hz	0 W	7E2 mbar	1,6E2 mbar
2021-06-14, 13:25:00	0 Hz	0 W	7E2 mbar	1,6E2 mbar
2021-06-14, 13:25:02	0 Hz	0 W	7E2 mbar	1,6E2 mbar
2021-06-14, 13:25:04	0 Hz	0 W	7E2 mbar	1,6E2 mbar
2021-06-14, 13:25:06	0 Hz	0 W	7E2 mbar	1,6E2 mbar
2021-06-14, 13:25:08	0 Hz	0 W	7E2 mbar	1,6E2 mbar
2021-06-14, 13:25:10	0 Hz	0 W	6,4E2 mbar	1,4E2 mbar
2021-06-14, 13:25:12	0 Hz	0 W	1E3 mbar	2E2 mbar
2021-06-14, 13:25:14	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:25:16	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:25:18	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:25:20	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:25:22	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:25:24	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:25:26	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:25:28	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:25:30	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:25:32	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:25:34	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:25:36	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:25:38	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:25:40	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:25:42	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:25:44	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:25:46	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:25:48	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:25:50	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:25:52	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:25:54	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:25:56	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:25:58	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:00	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:02	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:04	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:06	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:08	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:10	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:12	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:14	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:16	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:18	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:20	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:22	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:24	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:26	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:28	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:30	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:32	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:34	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:36	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:38	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:40	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:42	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:44	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:46	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:48	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:50	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:52	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:54	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:56	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:26:58	0 Hz	0 W	1E3 mbar	1E3 mbar
2021-06-14, 13:27:00	0 Hz	0 W	1E3 mbar	5,8E2 mbar
2021-06-14, 13:27:02	0 Hz	0 W	1E3 mbar	3,9E2 mbar
2021-06-14, 13:27:04	0 Hz	0 W	1E3 mbar	3,4E2 mbar
2021-06-14, 13:27:06	0 Hz	0 W	1E3 mbar	2,6E2 mbar
2021-06-14, 13:27:08	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2021-06-14, 13:27:10	0 Hz	0 W	1E3 mbar	1,6E2 mbar
2021-06-14, 13:27:12	0 Hz	0 W	4,8E2 mbar	1,3E2 mbar
2021-06-14, 13:27:14	0 Hz	0 W	2,9E2 mbar	1E2 mbar
2021-06-14, 13:27:16	0 Hz	0 W	2E2 mbar	8,9E1 mbar
2021-06-14, 13:27:18	0 Hz	0 W	1,5E2 mbar	7,2E1 mbar
2021-06-14, 13:27:20	0 Hz	0 W	1,2E2 mbar	6,3E1 mbar
2021-06-14, 13:27:22	0 Hz	0 W	8,6E1 mbar	5,6E1 mbar
2021-06-14, 13:27:24	0 Hz	0 W	6,7E1 mbar	4,8E1 mbar
2021-06-14, 13:27:26	0 Hz	0 W	6E1 mbar	4E1 mbar
2021-06-14, 13:27:28	0 Hz	0 W	4,8E1 mbar	3,6E1 mbar
2021-06-14, 13:27:30	0 Hz	0 W	4,1E1 mbar	3,3E1 mbar
2021-06-14, 13:27:32	0 Hz	0 W	3,6E1 mbar	2,9E1 mbar
2021-06-14, 13:27:34	0 Hz	0 W	3,2E1 mbar	2,6E1 mbar
2021-06-14, 13:27:36	0 Hz	0 W	2,9E1 mbar	2,2E1 mbar
2021-06-14, 13:27:38	0 Hz	0 W	2,4E1 mbar	1,9E1 mbar
2021-06-14, 13:27:40	0 Hz	0 W	2,1E1 mbar	1,7E1 mbar
2021-06-14, 13:27:42	0 Hz	0 W	1,8E1 mbar	1,6E1 mbar
2021-06-14, 13:27:44	0 Hz	0 W	1,7E1 mbar	1,4E1 mbar
2021-06-14, 13:27:46	0 Hz	0 W	1,5E1 mbar	1,3E1 mbar
2021-06-14, 13:27:48	0 Hz	0 W	1,4E1 mbar	1,1E1 mbar
2021-06-14, 13:27:50	0 Hz	0 W	1,2E1 mbar	1E1 mbar
2021-06-14, 13:27:52	0 Hz	0 W	1,1E1 mbar	9,3E0 mbar
2021-06-14, 13:27:54	0 Hz	0 W	9,7E0 mbar	8,8E0 mbar
2021-06-14, 13:27:56	0 Hz	0 W	9,1E0 mbar	8,2E0 mbar
2021-06-14, 13:27:58	0 Hz	0 W	8,6E0 mbar	7,7E0 mbar
2021-06-14, 13:28:00	0 Hz	0 W	8E0 mbar	7E0 mbar
2021-06-14, 13:28:02	0 Hz	0 W	7,5E0 mbar	6,7E0 mbar
2021-06-14, 13:28:04	0 Hz	0 W	6,9E0 mbar	6,5E0 mbar
2021-06-14, 13:28:06	0 Hz	0 W	6,7E0 mbar	6,3E0 mbar
2021-06-14, 13:28:08	0 Hz	0 W	6,5E0 mbar	6,1E0 mbar
2021-06-14, 13:28:10	0 Hz	0 W	6,3E0 mbar	5,8E0 mbar
2021-06-14, 13:28:12	0 Hz	0 W	6,1E0 mbar	5,7E0 mbar
2021-06-14, 13:28:14	0 Hz	0 W	5,9E0 mbar	5,5E0 mbar
2021-06-14, 13:28:16	0 Hz	0 W	5,7E0 mbar	5,3E0 mbar
2021-06-14, 13:28:18	0 Hz	0 W	5,6E0 mbar	5,1E0 mbar
2021-06-14, 13:28:20	0 Hz	0 W	5,4E0 mbar	4,9E0 mbar
2021-06-14, 13:28:22	0 Hz	0 W	5,2E0 mbar	4,8E0 mbar
2021-06-14, 13:28:24	0 Hz	0 W	5,1E0 mbar	4,6E0 mbar
2021-06-14, 13:28:26	0 Hz	0 W	4,9E0 mbar	4,5E0 mbar
2021-06-14, 13:28:28	0 Hz	0 W	4,8E0 mbar	4,3E0 mbar
2021-06-14, 13:28:30	0 Hz	0 W	4,6E0 mbar	4,2E0 mbar
2021-06-14, 13:28:32	0 Hz	0 W	4,5E0 mbar	4,1E0 mbar
2021-06-14, 13:28:34	0 Hz	0 W	4,4E0 mbar	4E0 mbar
2021-06-14, 13:28:36	0 Hz	0 W	4,3E0 mbar	3,9E0 mbar
2021-06-14, 13:28:38	0 Hz	0 W	4,2E0 mbar	3,9E0 mbar
2021-06-14, 13:28:40	0 Hz	0 W	4,1E0 mbar	3,8E0 mbar
2021-06-14, 13:28:42	0 Hz	0 W	4E0 mbar	3,8E0 mbar
2021-06-14, 13:28:44	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2021-06-14, 13:28:46	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2021-06-14, 13:28:48	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2021-06-14, 13:28:50	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2021-06-14, 13:28:52	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2021-06-14, 13:28:54	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2021-06-14, 13:28:56	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2021-06-14, 13:28:58	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-06-14, 13:29:00	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-06-14, 13:29:02	0 Hz	0 W	3,7E0 mbar	3,5E0 mbar
2021-06-14, 13:29:04	0 Hz	0 W	3,6E0 mbar	3,5E0 mbar
2021-06-14, 13:29:06	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-06-14, 13:29:08	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-06-14, 13:29:10	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-06-14, 13:29:12	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-06-14, 13:29:14	0 Hz	0 W	3,6E0 mbar	3,4E0 mbar
2021-06-14, 13:29:16	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-06-14, 13:29:18	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-06-14, 13:29:20	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-06-14, 13:29:22	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-06-14, 13:29:24	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-06-14, 13:29:26	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-06-14, 13:29:28	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-06-14, 13:29:30	0 Hz	0 W	3,5E0 mbar	3,3E0 mbar
2021-06-14, 13:29:32	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:29:34	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:29:36	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:29:38	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:29:40	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:29:42	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:29:44	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:29:46	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:29:48	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:29:50	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:29:52	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:29:54	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:29:56	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:29:58	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:00	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:02	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:04	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:06	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:08	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:10	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:12	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:14	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:16	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:18	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:20	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:22	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:24	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:26	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:28	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:30	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:32	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:34	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:36	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:38	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:40	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:42	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:44	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:46	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:48	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:50	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:52	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:54	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:56	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:30:58	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:31:00	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2021-06-14, 13:31:02	0 Hz	0 W	3,6E0 mbar	3,7E0 mbar
2021-06-14, 13:31:04	0 Hz	0 W	7,9E0 mbar	8,7E0 mbar
2021-06-14, 13:31:06	0 Hz	0 W	6,4E2 mbar	1,6E2 mbar
2021-06-14, 13:31:08	0 Hz	0 W	1E3 mbar	3,1E2 mbar
2021-06-14, 13:31:10	0 Hz	0 W	1E3 mbar	2,8E2 mbar
2021-06-14, 13:31:12	0 Hz	0 W	1E3 mbar	2,5E2 mbar
2021-06-14, 13:31:14	0 Hz	0 W	1E3 mbar	2,4E2 mbar
2021-06-14, 13:31:16	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:31:18	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:31:20	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:31:22	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:31:24	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:31:26	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:31:28	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:31:30	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:31:32	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:31:34	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:31:36	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:31:38	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:31:40	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:31:42	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:31:44	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:31:46	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:31:48	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:31:50	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:31:52	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:31:54	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:31:56	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:31:58	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:32:00	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:32:02	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:32:04	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:32:06	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:32:08	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:32:10	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:32:12	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:32:14	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:32:16	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:32:18	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:32:20	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:32:22	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:32:24	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:32:26	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:32:28	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:32:30	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:32:32	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:32:34	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:32:36	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:32:38	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:32:40	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:32:42	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:32:44	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:32:46	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:32:48	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:32:50	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:32:52	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:32:54	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:32:56	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:32:58	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:33:00	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:33:02	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:33:04	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:33:06	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:33:08	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:33:10	0 Hz	0 W	1E3 mbar	2,2E2 mbar
2021-06-14, 13:33:12	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:33:14	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2021-06-14, 13:33:16	0 Hz	0 W	1E3 mbar	2,2E2 mbar
