date	COM2.001: TC 110	COM2.001: TC 110	COM2.005: MPT 100	COM2.002: PPT 100
2021-06-14, 14:08:58	1500 Hz	13 W	1,4E-3 mbar	1,4E-3 mbar
2021-06-14, 14:09:00	1500 Hz	14 W	1,4E-3 mbar	1,4E-3 mbar
2021-06-14, 14:09:02	1500 Hz	13 W	1,5E-3 mbar	1,5E-3 mbar
2021-06-14, 14:09:04	1500 Hz	13 W	1,5E-3 mbar	1,5E-3 mbar
2021-06-14, 14:09:06	1500 Hz	13 W	1,6E-3 mbar	1,6E-3 mbar
2021-06-14, 14:09:08	1500 Hz	13 W	1,5E-3 mbar	1,6E-3 mbar
2021-06-14, 14:09:10	1500 Hz	13 W	1,6E-3 mbar	1,6E-3 mbar
2021-06-14, 14:09:12	1500 Hz	14 W	1,7E-3 mbar	1,7E-3 mbar
2021-06-14, 14:09:14	1500 Hz	13 W	1,7E-3 mbar	1,7E-3 mbar
2021-06-14, 14:09:16	1500 Hz	13 W	1,7E-3 mbar	1,7E-3 mbar
2021-06-14, 14:09:18	1500 Hz	13 W	1,8E-3 mbar	1,8E-3 mbar
2021-06-14, 14:09:20	1500 Hz	13 W	1,8E-3 mbar	1,8E-3 mbar
2021-06-14, 14:09:22	1500 Hz	13 W	1,9E-3 mbar	1,9E-3 mbar
2021-06-14, 14:09:24	1500 Hz	14 W	1,9E-3 mbar	2E-3 mbar
2021-06-14, 14:09:26	1500 Hz	14 W	2,1E-3 mbar	2E-3 mbar
2021-06-14, 14:09:28	1500 Hz	13 W	2,1E-3 mbar	2E-3 mbar
2021-06-14, 14:09:30	1500 Hz	13 W	2,1E-3 mbar	2E-3 mbar
2021-06-14, 14:09:32	1500 Hz	13 W	2,1E-3 mbar	2,1E-3 mbar
2021-06-14, 14:09:34	1500 Hz	13 W	2,1E-3 mbar	2,1E-3 mbar
2021-06-14, 14:09:36	1500 Hz	13 W	2,2E-3 mbar	2,2E-3 mbar
2021-06-14, 14:09:38	1500 Hz	13 W	2,2E-3 mbar	2,2E-3 mbar
2021-06-14, 14:09:40	1500 Hz	13 W	2,2E-3 mbar	2,2E-3 mbar
2021-06-14, 14:09:42	1500 Hz	13 W	2,4E-3 mbar	2,3E-3 mbar
2021-06-14, 14:09:44	1500 Hz	13 W	2,4E-3 mbar	2,3E-3 mbar
2021-06-14, 14:09:46	1500 Hz	13 W	2,5E-3 mbar	2,4E-3 mbar
2021-06-14, 14:09:48	1500 Hz	13 W	2,5E-3 mbar	2,4E-3 mbar
2021-06-14, 14:09:50	1500 Hz	14 W	2,6E-3 mbar	2,4E-3 mbar
2021-06-14, 14:09:52	1500 Hz	13 W	2,6E-3 mbar	2,5E-3 mbar
2021-06-14, 14:09:54	1500 Hz	13 W	2,7E-3 mbar	2,5E-3 mbar
2021-06-14, 14:09:56	1500 Hz	13 W	2,7E-3 mbar	2,6E-3 mbar
2021-06-14, 14:09:58	1500 Hz	13 W	2,7E-3 mbar	2,6E-3 mbar
2021-06-14, 14:10:00	1500 Hz	14 W	2,8E-3 mbar	2,7E-3 mbar
2021-06-14, 14:10:02	1500 Hz	14 W	2,8E-3 mbar	2,7E-3 mbar
2021-06-14, 14:10:04	1500 Hz	13 W	2,9E-3 mbar	2,8E-3 mbar
2021-06-14, 14:10:06	1500 Hz	13 W	3E-3 mbar	2,8E-3 mbar
2021-06-14, 14:10:08	1500 Hz	13 W	3E-3 mbar	2,8E-3 mbar
2021-06-14, 14:10:10	1500 Hz	13 W	3E-3 mbar	2,9E-3 mbar
2021-06-14, 14:10:12	1500 Hz	14 W	3,1E-3 mbar	2,9E-3 mbar
2021-06-14, 14:10:14	1500 Hz	13 W	3,1E-3 mbar	3E-3 mbar
2021-06-14, 14:10:16	1500 Hz	13 W	3,2E-3 mbar	3E-3 mbar
2021-06-14, 14:10:18	1500 Hz	13 W	3,2E-3 mbar	3,1E-3 mbar
2021-06-14, 14:10:20	1500 Hz	13 W	3,3E-3 mbar	3,2E-3 mbar
2021-06-14, 14:10:22	1500 Hz	13 W	3,4E-3 mbar	3,2E-3 mbar
2021-06-14, 14:10:24	1500 Hz	14 W	3,5E-3 mbar	3,3E-3 mbar
2021-06-14, 14:10:26	1500 Hz	14 W	2,6E-3 mbar	2,1E-3 mbar
2021-06-14, 14:10:28	1500 Hz	14 W	1E-3 mbar	5E-4 mbar
2021-06-14, 14:10:30	1500 Hz	13 W	1,2E-4 mbar	3E-4 mbar
2021-06-14, 14:10:32	1500 Hz	13 W	8,4E-5 mbar	2E-4 mbar
2021-06-14, 14:10:34	1500 Hz	13 W	6,1E-5 mbar	2E-4 mbar
2021-06-14, 14:10:36	1500 Hz	13 W	5,3E-5 mbar	1,5E-4 mbar
2021-06-14, 14:10:38	1500 Hz	13 W	4,3E-5 mbar	1,5E-4 mbar
2021-06-14, 14:10:40	1500 Hz	14 W	3,9E-5 mbar	1,5E-4 mbar
2021-06-14, 14:10:42	1500 Hz	13 W	3,6E-5 mbar	1,5E-4 mbar
2021-06-14, 14:10:44	1500 Hz	13 W	3,4E-5 mbar	1,5E-4 mbar
2021-06-14, 14:10:46	1500 Hz	13 W	3,2E-5 mbar	1E-4 mbar
2021-06-14, 14:10:48	1500 Hz	13 W	3E-5 mbar	1E-4 mbar
2021-06-14, 14:10:50	1500 Hz	13 W	2,8E-5 mbar	1E-4 mbar
2021-06-14, 14:10:52	1500 Hz	14 W	2,7E-5 mbar	1E-4 mbar
2021-06-14, 14:10:54	1500 Hz	13 W	2,6E-5 mbar	1E-4 mbar
2021-06-14, 14:10:56	1500 Hz	13 W	2,5E-5 mbar	1E-4 mbar
2021-06-14, 14:10:58	1500 Hz	13 W	2,5E-5 mbar	1E-4 mbar
2021-06-14, 14:11:00	1500 Hz	13 W	2,4E-5 mbar	1E-4 mbar
2021-06-14, 14:11:02	1500 Hz	14 W	2,3E-5 mbar	1E-4 mbar
2021-06-14, 14:11:04	1500 Hz	14 W	2,2E-5 mbar	1E-4 mbar
2021-06-14, 14:11:06	1500 Hz	13 W	2,1E-5 mbar	1E-4 mbar
2021-06-14, 14:11:08	1500 Hz	13 W	2E-5 mbar	1E-4 mbar
2021-06-14, 14:11:10	1500 Hz	13 W	1,9E-5 mbar	1E-4 mbar
2021-06-14, 14:11:12	1500 Hz	13 W	1,9E-5 mbar	1E-4 mbar
2021-06-14, 14:11:14	1500 Hz	14 W	1,9E-5 mbar	1E-4 mbar
2021-06-14, 14:11:16	1500 Hz	13 W	1,9E-5 mbar	1E-4 mbar
2021-06-14, 14:11:18	1500 Hz	14 W	1,8E-5 mbar	1E-4 mbar
2021-06-14, 14:11:20	1500 Hz	13 W	1,8E-5 mbar	1E-4 mbar
2021-06-14, 14:11:22	1500 Hz	13 W	1,8E-5 mbar	1E-4 mbar
2021-06-14, 14:11:24	1500 Hz	13 W	1,7E-5 mbar	1E-4 mbar
2021-06-14, 14:11:26	1500 Hz	14 W	1,7E-5 mbar	1E-4 mbar
2021-06-14, 14:11:28	1500 Hz	14 W	1,7E-5 mbar	1E-4 mbar
2021-06-14, 14:11:30	1500 Hz	14 W	1,7E-5 mbar	1E-4 mbar
2021-06-14, 14:11:32	1500 Hz	13 W	1,7E-5 mbar	1E-4 mbar
2021-06-14, 14:11:34	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:11:36	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:11:38	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:11:40	1500 Hz	14 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:11:42	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:11:44	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:11:46	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:11:48	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:11:50	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:11:52	1500 Hz	14 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:11:54	1500 Hz	14 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:11:56	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:11:58	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:12:00	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:12:02	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:12:04	1500 Hz	14 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:12:06	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:12:08	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:12:10	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:12:12	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:12:14	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:12:16	1500 Hz	14 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:12:18	1500 Hz	14 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:12:20	1500 Hz	14 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:12:22	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:12:24	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:12:26	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:12:28	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:12:30	1500 Hz	14 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:12:32	1500 Hz	14 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:12:34	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:12:36	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:12:38	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:12:40	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:12:42	1500 Hz	14 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:12:44	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:12:46	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:12:48	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:12:50	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:12:52	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:12:54	1500 Hz	14 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:12:56	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:12:58	1500 Hz	14 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:13:00	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:13:02	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:13:04	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:13:06	1500 Hz	14 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:13:08	1500 Hz	14 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:13:10	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:13:12	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:13:14	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:13:16	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:13:18	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:13:20	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:13:22	1500 Hz	14 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:13:24	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:13:26	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:13:28	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:13:30	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:13:32	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:13:34	1500 Hz	14 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:13:36	1500 Hz	14 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:13:38	1500 Hz	14 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:13:40	1500 Hz	13 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:13:42	1500 Hz	13 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:13:44	1500 Hz	13 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:13:46	1500 Hz	13 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:13:48	1500 Hz	14 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:13:50	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:13:52	1500 Hz	13 W	3,6E-5 mbar	1E-4 mbar
2021-06-14, 14:13:54	1500 Hz	13 W	5,7E-5 mbar	1,5E-4 mbar
2021-06-14, 14:13:56	1500 Hz	14 W	9,1E-5 mbar	1,5E-4 mbar
2021-06-14, 14:13:58	1500 Hz	13 W	1,1E-4 mbar	2E-4 mbar
2021-06-14, 14:14:00	1500 Hz	14 W	1,6E-4 mbar	2E-4 mbar
2021-06-14, 14:14:02	1500 Hz	13 W	1,8E-4 mbar	3E-4 mbar
2021-06-14, 14:14:04	1500 Hz	13 W	2,3E-4 mbar	3E-4 mbar
2021-06-14, 14:14:06	1500 Hz	13 W	2,7E-4 mbar	3E-4 mbar
2021-06-14, 14:14:08	1500 Hz	13 W	3,2E-4 mbar	3E-4 mbar
2021-06-14, 14:14:10	1500 Hz	14 W	3,5E-4 mbar	3,5E-4 mbar
2021-06-14, 14:14:12	1500 Hz	14 W	3,9E-4 mbar	4E-4 mbar
2021-06-14, 14:14:14	1500 Hz	13 W	4,5E-4 mbar	4E-4 mbar
2021-06-14, 14:14:16	1500 Hz	13 W	5,2E-4 mbar	4,5E-4 mbar
2021-06-14, 14:14:18	1500 Hz	13 W	5,6E-4 mbar	5E-4 mbar
2021-06-14, 14:14:20	1500 Hz	13 W	5,8E-4 mbar	5E-4 mbar
2021-06-14, 14:14:22	1500 Hz	14 W	6,2E-4 mbar	5E-4 mbar
2021-06-14, 14:14:24	1500 Hz	13 W	6,8E-4 mbar	5E-4 mbar
2021-06-14, 14:14:26	1500 Hz	13 W	7,4E-4 mbar	5,5E-4 mbar
2021-06-14, 14:14:28	1500 Hz	13 W	8,2E-4 mbar	6E-4 mbar
2021-06-14, 14:14:30	1500 Hz	13 W	8,8E-4 mbar	6E-4 mbar
2021-06-14, 14:14:32	1500 Hz	13 W	9,5E-4 mbar	6,5E-4 mbar
2021-06-14, 14:14:34	1500 Hz	14 W	1E-3 mbar	7E-4 mbar
2021-06-14, 14:14:36	1500 Hz	13 W	1E-3 mbar	7E-4 mbar
2021-06-14, 14:14:38	1500 Hz	13 W	1E-3 mbar	7,5E-4 mbar
2021-06-14, 14:14:40	1500 Hz	14 W	1E-3 mbar	8E-4 mbar
2021-06-14, 14:14:42	1500 Hz	13 W	1E-3 mbar	8E-4 mbar
2021-06-14, 14:14:44	1500 Hz	13 W	1E-3 mbar	8E-4 mbar
2021-06-14, 14:14:46	1500 Hz	14 W	1E-3 mbar	8,5E-4 mbar
2021-06-14, 14:14:48	1500 Hz	14 W	1E-3 mbar	9E-4 mbar
2021-06-14, 14:14:50	1500 Hz	14 W	1E-3 mbar	9,5E-4 mbar
2021-06-14, 14:14:52	1500 Hz	13 W	1E-3 mbar	9,5E-4 mbar
2021-06-14, 14:14:54	1500 Hz	13 W	1E-3 mbar	1E-3 mbar
2021-06-14, 14:14:56	1500 Hz	13 W	1E-3 mbar	1E-3 mbar
2021-06-14, 14:14:58	1500 Hz	13 W	1E-3 mbar	1,1E-3 mbar
2021-06-14, 14:15:00	1500 Hz	13 W	1E-3 mbar	1,1E-3 mbar
2021-06-14, 14:15:02	1500 Hz	14 W	1E-3 mbar	1,1E-3 mbar
2021-06-14, 14:15:04	1500 Hz	13 W	1,1E-3 mbar	1,1E-3 mbar
2021-06-14, 14:15:06	1500 Hz	13 W	1,1E-3 mbar	1,2E-3 mbar
2021-06-14, 14:15:08	1500 Hz	13 W	1,1E-3 mbar	1,2E-3 mbar
2021-06-14, 14:15:10	1500 Hz	13 W	1,3E-3 mbar	1,2E-3 mbar
2021-06-14, 14:15:12	1500 Hz	13 W	1,3E-3 mbar	1,3E-3 mbar
2021-06-14, 14:15:14	1500 Hz	14 W	1,3E-3 mbar	1,3E-3 mbar
2021-06-14, 14:15:16	1500 Hz	14 W	1,3E-3 mbar	1,4E-3 mbar
2021-06-14, 14:15:18	1500 Hz	13 W	1,3E-3 mbar	1,4E-3 mbar
2021-06-14, 14:15:20	1500 Hz	13 W	1,3E-3 mbar	1,4E-3 mbar
2021-06-14, 14:15:22	1500 Hz	13 W	1,5E-3 mbar	1,5E-3 mbar
2021-06-14, 14:15:24	1500 Hz	14 W	1,5E-3 mbar	1,5E-3 mbar
2021-06-14, 14:15:26	1500 Hz	13 W	1,6E-3 mbar	1,6E-3 mbar
2021-06-14, 14:15:28	1500 Hz	13 W	1,6E-3 mbar	1,6E-3 mbar
2021-06-14, 14:15:30	1500 Hz	13 W	1,6E-3 mbar	1,6E-3 mbar
2021-06-14, 14:15:32	1500 Hz	13 W	1,6E-3 mbar	1,7E-3 mbar
2021-06-14, 14:15:34	1500 Hz	13 W	1,7E-3 mbar	1,7E-3 mbar
2021-06-14, 14:15:36	1500 Hz	13 W	1,7E-3 mbar	1,7E-3 mbar
2021-06-14, 14:15:38	1500 Hz	14 W	1,8E-3 mbar	1,7E-3 mbar
2021-06-14, 14:15:40	1500 Hz	14 W	1,8E-3 mbar	1,8E-3 mbar
2021-06-14, 14:15:42	1500 Hz	13 W	1,8E-3 mbar	1,8E-3 mbar
2021-06-14, 14:15:44	1500 Hz	13 W	1,9E-3 mbar	1,9E-3 mbar
2021-06-14, 14:15:46	1500 Hz	13 W	1,9E-3 mbar	1,9E-3 mbar
2021-06-14, 14:15:48	1500 Hz	13 W	1,9E-3 mbar	2E-3 mbar
2021-06-14, 14:15:50	1500 Hz	13 W	2E-3 mbar	2E-3 mbar
2021-06-14, 14:15:52	1500 Hz	14 W	2E-3 mbar	2E-3 mbar
2021-06-14, 14:15:54	1500 Hz	13 W	2,1E-3 mbar	2E-3 mbar
2021-06-14, 14:15:56	1500 Hz	13 W	2,1E-3 mbar	2,1E-3 mbar
2021-06-14, 14:15:58	1500 Hz	13 W	2,1E-3 mbar	2,1E-3 mbar
2021-06-14, 14:16:00	1500 Hz	13 W	2,2E-3 mbar	2,2E-3 mbar
2021-06-14, 14:16:02	1500 Hz	13 W	2,2E-3 mbar	2,2E-3 mbar
2021-06-14, 14:16:04	1500 Hz	14 W	2,4E-3 mbar	2,2E-3 mbar
2021-06-14, 14:16:06	1500 Hz	13 W	2,4E-3 mbar	2,2E-3 mbar
2021-06-14, 14:16:08	1500 Hz	13 W	2,4E-3 mbar	2,3E-3 mbar
2021-06-14, 14:16:10	1500 Hz	13 W	2,4E-3 mbar	2,3E-3 mbar
2021-06-14, 14:16:12	1500 Hz	13 W	2,5E-3 mbar	2,4E-3 mbar
2021-06-14, 14:16:14	1500 Hz	13 W	2,6E-3 mbar	2,4E-3 mbar
2021-06-14, 14:16:16	1500 Hz	13 W	2,6E-3 mbar	2,4E-3 mbar
2021-06-14, 14:16:18	1500 Hz	13 W	2,6E-3 mbar	2,5E-3 mbar
2021-06-14, 14:16:20	1500 Hz	13 W	2,7E-3 mbar	2,5E-3 mbar
2021-06-14, 14:16:22	1500 Hz	13 W	2,7E-3 mbar	2,5E-3 mbar
2021-06-14, 14:16:24	1500 Hz	13 W	2,7E-3 mbar	2,6E-3 mbar
2021-06-14, 14:16:26	1500 Hz	14 W	2,8E-3 mbar	2,6E-3 mbar
2021-06-14, 14:16:28	1500 Hz	14 W	2,8E-3 mbar	2,7E-3 mbar
2021-06-14, 14:16:30	1500 Hz	14 W	2,9E-3 mbar	2,7E-3 mbar
2021-06-14, 14:16:32	1500 Hz	13 W	2,9E-3 mbar	2,7E-3 mbar
2021-06-14, 14:16:34	1500 Hz	13 W	2,9E-3 mbar	2,8E-3 mbar
2021-06-14, 14:16:36	1500 Hz	13 W	3E-3 mbar	2,8E-3 mbar
2021-06-14, 14:16:38	1500 Hz	14 W	3,1E-3 mbar	2,9E-3 mbar
2021-06-14, 14:16:40	1500 Hz	13 W	3E-3 mbar	2,9E-3 mbar
2021-06-14, 14:16:42	1500 Hz	14 W	3,1E-3 mbar	2,9E-3 mbar
2021-06-14, 14:16:44	1500 Hz	13 W	3,1E-3 mbar	3E-3 mbar
2021-06-14, 14:16:46	1500 Hz	13 W	3,2E-3 mbar	3E-3 mbar
2021-06-14, 14:16:48	1500 Hz	13 W	3,2E-3 mbar	3,1E-3 mbar
2021-06-14, 14:16:50	1500 Hz	13 W	3,3E-3 mbar	3,1E-3 mbar
2021-06-14, 14:16:52	1500 Hz	14 W	3,3E-3 mbar	3,2E-3 mbar
2021-06-14, 14:16:54	1500 Hz	14 W	3,4E-3 mbar	3,2E-3 mbar
2021-06-14, 14:16:56	1500 Hz	13 W	3E-3 mbar	2,5E-3 mbar
2021-06-14, 14:16:58	1500 Hz	13 W	1,7E-3 mbar	1,7E-3 mbar
2021-06-14, 14:17:00	1500 Hz	13 W	1,7E-3 mbar	1,2E-3 mbar
2021-06-14, 14:17:02	1500 Hz	13 W	1E-3 mbar	3,5E-4 mbar
2021-06-14, 14:17:04	1500 Hz	14 W	9,2E-5 mbar	3E-4 mbar
2021-06-14, 14:17:06	1500 Hz	13 W	6,2E-5 mbar	2E-4 mbar
2021-06-14, 14:17:08	1500 Hz	13 W	5,2E-5 mbar	2E-4 mbar
2021-06-14, 14:17:10	1500 Hz	13 W	4,2E-5 mbar	2E-4 mbar
2021-06-14, 14:17:12	1500 Hz	13 W	3,8E-5 mbar	2E-4 mbar
2021-06-14, 14:17:14	1500 Hz	13 W	3,4E-5 mbar	2E-4 mbar
2021-06-14, 14:17:16	1500 Hz	14 W	3,2E-5 mbar	1,5E-4 mbar
2021-06-14, 14:17:18	1500 Hz	14 W	3E-5 mbar	1,5E-4 mbar
2021-06-14, 14:17:20	1500 Hz	13 W	2,9E-5 mbar	1,5E-4 mbar
2021-06-14, 14:17:22	1500 Hz	14 W	2,7E-5 mbar	1,5E-4 mbar
2021-06-14, 14:17:24	1500 Hz	13 W	2,5E-5 mbar	1E-4 mbar
2021-06-14, 14:17:26	1500 Hz	13 W	2,5E-5 mbar	1,5E-4 mbar
2021-06-14, 14:17:28	1500 Hz	13 W	2,4E-5 mbar	1,5E-4 mbar
2021-06-14, 14:17:30	1500 Hz	13 W	2,2E-5 mbar	1,5E-4 mbar
2021-06-14, 14:17:32	1500 Hz	14 W	2,1E-5 mbar	1,5E-4 mbar
2021-06-14, 14:17:34	1500 Hz	13 W	2E-5 mbar	1,5E-4 mbar
2021-06-14, 14:17:36	1500 Hz	13 W	1,9E-5 mbar	1E-4 mbar
2021-06-14, 14:17:38	1500 Hz	13 W	1,9E-5 mbar	1E-4 mbar
2021-06-14, 14:17:40	1500 Hz	13 W	1,8E-5 mbar	1E-4 mbar
2021-06-14, 14:17:42	1500 Hz	13 W	1,8E-5 mbar	1E-4 mbar
2021-06-14, 14:17:44	1500 Hz	13 W	1,8E-5 mbar	1E-4 mbar
2021-06-14, 14:17:46	1500 Hz	13 W	1,7E-5 mbar	1E-4 mbar
2021-06-14, 14:17:48	1500 Hz	13 W	1,7E-5 mbar	1E-4 mbar
2021-06-14, 14:17:50	1500 Hz	13 W	1,7E-5 mbar	1E-4 mbar
2021-06-14, 14:17:52	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:17:54	1500 Hz	14 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:17:56	1500 Hz	14 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:17:58	1500 Hz	14 W	1,6E-5 mbar	1E-4 mbar
2021-06-14, 14:18:00	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:18:02	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:18:04	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:18:06	1500 Hz	14 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:18:08	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2021-06-14, 14:18:10	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:18:12	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:18:14	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:18:16	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:18:18	1500 Hz	13 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:18:20	1500 Hz	14 W	1,4E-5 mbar	1E-4 mbar
2021-06-14, 14:18:22	1500 Hz	14 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:18:24	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:18:26	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:18:28	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:18:30	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:18:32	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:18:34	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:18:36	1500 Hz	13 W	1,3E-5 mbar	1E-4 mbar
2021-06-14, 14:18:38	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:18:40	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:18:42	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:18:44	1500 Hz	14 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:18:46	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:18:48	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:18:50	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:18:52	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:18:54	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:18:56	1500 Hz	13 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:18:58	1500 Hz	14 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:19:00	1500 Hz	14 W	1,2E-5 mbar	1E-4 mbar
2021-06-14, 14:19:02	1500 Hz	13 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:19:04	1500 Hz	13 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:19:06	1500 Hz	13 W	1,1E-5 mbar	1E-4 mbar
2021-06-14, 14:19:08	1500 Hz	13 W	1,1E-5 mbar	1E-4 mbar
